polarity	name	chemical formula	neutral mass	rt (min)	protocol	file	group	area	height	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_7.mzML	M94_I07	49627625.785	1062331.11	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_8 B Rerun.mzML	M94_I08	176651.675	2502.189	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_8.mzML	M94_I08	117532.681	1622.238	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_8.mzML	M94_I08	183958.275	2472.828	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_9 B Rerun.mzML	M94_I09	2197363.232	23603.768	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_9.mzML	M94_I09	5648746.968	91225.369	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_9.mzML	M94_I09	4529829.875	49256.991	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_10 B Rerun.mzML	M94_I10	4550465.99	78478.056	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_10.mzML	M94_I10	2205375.667	23665.691	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_10.mzML	M94_I10	7174857.45	92986.401	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_11.mzML	M94_I11	8822368.736	178953.735	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_11.mzML	M94_I11	2775090.897	48141.938	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_11.mzML	M94_I11	9093429.756	135858.592	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_12.mzML	M94_I12	57784655.38	1068128.767	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_12.mzML	M94_I12	16567933.235	392007.737	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_12.mzML	M94_I12	39638990.213	563201.545	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_13.mzML	M94_I13	9533687.535	116401.5	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_13.mzML	M94_I13	11644011.951	149255.163	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_13.mzML	M94_I13	17350746.587	263622.985	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_14.mzML	M94_I14	51349553.205	1663556.217	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_14.mzML	M94_I14	37094529.263	640734.75	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_14.mzML	M94_I14	17564909.29	329366.552	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_15.mzML	M94_I15	40818778.717	1162074.526	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_15.mzML	M94_I15	23328932.175	363465.654	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_15.mzML	M94_I15	54402944.709	958983.657	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep1 Isolate_16.mzML	M94_I16	141337.496	1884.872	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep2 Isolate_16.mzML	M94_I16	4083818.06	48170.751	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140711 M94 Rep3 Isolate_16.mzML	M94_I16	9032515.496	114262.774	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Ext Blank_2.mzML	M9C_bla	31422.504	925.153	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Ext Blank_3.mzML	M9C_bla	22007.184	610.694	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Ext Blank_1.mzML	M9C_bla	68081.498	972.204	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Control.mzML	M9C_ctr	4122875.993	51622.99	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Control.mzML	M9C_ctr	4411516.529	56984.047	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Control.mzML	M9C_ctr	4137591.555	46036.143	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_1.mzML	M9C_I01	112397.318	4442.278	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_1.mzML	M9C_I01	131360.333	3268.173	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_1.mzML	M9C_I01	126824.438	3222.782	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_2.mzML	M9C_I02	115124.884	3011.116	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_2.mzML	M9C_I02	129575.916	2944.592	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_2.mzML	M9C_I02	121754.651	2663.652	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_3.mzML	M9C_I03	113057.978	4813.307	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_3.mzML	M9C_I03	1144875.397	22123.422	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_3.mzML	M9C_I03	1685594.15	26318.181	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_4.mzML	M9C_I04	4450753.868	63303.233	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_4.mzML	M9C_I04	3088731.778	41867.994	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_4.mzML	M9C_I04	4560380.671	65575.95	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_5.mzML	M9C_I05	2920079.305	46507.238	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_5.mzML	M9C_I05	27033.446	3354.768	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_5.mzML	M9C_I05	2314952.413	33645.514	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_6.mzML	M9C_I06	266219.548	5577.945	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_6.mzML	M9C_I06	405806.017	8248.017	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_6.mzML	M9C_I06	286130.864	4912.591	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_7.mzML	M9C_I07	5119035.976	60584.816	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_7.mzML	M9C_I07	5531396.795	70806.644	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_7.mzML	M9C_I07	7746884.003	88808.021	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_8.mzML	M9C_I08	6265546.002	86813.902	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_8.mzML	M9C_I08	3735129.504	51206.0	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_8.mzML	M9C_I08	3827077.573	52177.199	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_9.mzML	M9C_I09	5828113.396	94412.455	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_9.mzML	M9C_I09	2939692.856	47907.628	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_9.mzML	M9C_I09	3837963.329	63430.647	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_10.mzML	M9C_I10	115697.592	2999.449	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_10.mzML	M9C_I10	97488.173	2720.364	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_10.mzML	M9C_I10	142406.785	3095.386	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_11.mzML	M9C_I11	4643290.264	72608.25	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_11.mzML	M9C_I11	4006090.427	59502.782	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_11.mzML	M9C_I11	6995025.032	101579.723	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_12.mzML	M9C_I12	2617011.913	40780.168	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_12.mzML	M9C_I12	2593946.624	39930.065	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_12.mzML	M9C_I12	4263141.123	58212.035	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_13.mzML	M9C_I13	3650042.184	58083.305	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_13.mzML	M9C_I13	3456530.223	53693.132	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_13.mzML	M9C_I13	7956427.005	119486.439	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_14.mzML	M9C_I14	137539.401	2699.96	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_14.mzML	M9C_I14	111337.856	2903.556	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_14.mzML	M9C_I14	137867.388	3003.798	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_15.mzML	M9C_I15	93147.915	2838.64	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_15.mzML	M9C_I15	127611.46	3016.515	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_15.mzML	M9C_I15	99712.213	3422.712	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep1 Isolate_16.mzML	M9C_I16	2936092.791	45233.255	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep2 Isolate_16.mzML	M9C_I16	2528459.129	39335.801	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140718 M9C Rep3 Isolate_16.mzML	M9C_I16	3339395.198	50935.858	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 Ext Blank_3.mzML	R2A_bla	42852.614	870.28	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 Ext Blank_1B.mzML	R2A_bla	64568.275	1002.049	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 Ext Blank_2.mzML	R2A_bla	33404.378	662.178	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Control.mzML	R2A_ctr	68326166.448	973181.302	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Control.mzML	R2A_ctr	60779104.948	901330.503	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Control.mzML	R2A_ctr	57685116.804	864097.877	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_1.mzML	R2A_I01	65161.689	1029.457	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_1.mzML	R2A_I01	66331.579	982.452	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_1.mzML	R2A_I01	69315.318	1150.634	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_2.mzML	R2A_I02	86678087.23	1227382.627	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_2.mzML	R2A_I02	106368863.657	1567639.759	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_2.mzML	R2A_I02	110631377.741	1535148.916	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_3.mzML	R2A_I03	95627.409	1143.097	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_3.mzML	R2A_I03	60106.088	1045.821	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_3.mzML	R2A_I03	66240.298	1121.206	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_4.mzML	R2A_I04	52043372.052	804566.273	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_4.mzML	R2A_I04	67574731.776	987405.536	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_4.mzML	R2A_I04	66189500.148	1002095.822	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_5.mzML	R2A_I05	23129690.398	401514.444	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_5.mzML	R2A_I05	105491.66	1488.783	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_5.mzML	R2A_I05	103745.266	1496.063	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_6.mzML	R2A_I06	65694.013	1473.909	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_6.mzML	R2A_I06	56606.503	1058.706	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_6.mzML	R2A_I06	56504.61	930.509	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_7.mzML	R2A_I07	25449658.172	397098.779	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_7.mzML	R2A_I07	15622030.45	257955.359	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_7.mzML	R2A_I07	18087877.926	290863.122	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_8.mzML	R2A_I08	224394.015	3353.162	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_8.mzML	R2A_I08	243545.737	3557.151	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_8.mzML	R2A_I08	245078.21	4205.724	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_9.mzML	R2A_I09	8983702.277	154335.601	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_9.mzML	R2A_I09	1068721.156	17251.253	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_9.mzML	R2A_I09	1167124.329	15354.906	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_10.mzML	R2A_I10	77305.246	1092.85	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_10.mzML	R2A_I10	105584.417	1141.918	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_10.mzML	R2A_I10	66301.196	1226.9	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_11.mzML	R2A_I11	14744296.2	290344.923	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_11.mzML	R2A_I11	5154517.339	98663.735	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_11.mzML	R2A_I11	5367394.082	96730.99	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_12.mzML	R2A_I12	69266291.162	948495.033	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_12.mzML	R2A_I12	17183319.172	289975.244	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_12.mzML	R2A_I12	17283810.184	276517.419	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_13.mzML	R2A_I13	29642506.138	527267.28	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_13.mzML	R2A_I13	33725175.676	570055.476	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_14.mzML	R2A_I14	39939684.41	635848.714	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_14.mzML	R2A_I14	77815667.524	1203027.771	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_14.mzML	R2A_I14	79649266.957	1147093.966	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_15.mzML	R2A_I15	114471885.55	1637049.228	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_15.mzML	R2A_I15	16868881.556	293800.943	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_15.mzML	R2A_I15	16293749.829	276381.792	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep1 Isolate_16.mzML	R2A_I16	35192009.19	567766.591	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep2 Isolate_16.mzML	R2A_I16	27153341.473	464873.85	
pos	monosaccharides (fructose, mannose, glucose, galactose, inositols)	C6H12O6	180.06338810	11.00	WoM	140703 R2A Rep3 Isolate_16.mzML	R2A_I16	27418344.029	453924.115	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Ext Blank_2.mzML	M94_bla	194365.07	2168.336	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Ext Blank_3.mzML	M94_bla	141138.014	1861.982	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Ext Blank_1C Rerun.mzML	M94_bla	119524.911	1586.444	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep1 Control B Rerun.mzML	M94_ctr	280325.169	5581.303	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep2 Control.mzML	M94_ctr	395424.272	8106.502	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep3 Control.mzML	M94_ctr	296522.145	7440.11	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep1 Isolate_1 B Rerun.mzML	M94_I01	295901.737	7008.675	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep2 Isolate_1.mzML	M94_I01	306500.744	12119.875	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep3 Isolate_1.mzML	M94_I01	311806.172	7110.356	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep1 Isolate_2 B Rerun.mzML	M94_I02	232616.096	6177.622	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep2 Isolate_2.mzML	M94_I02	447193.236	10371.923	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep3 Isolate_2.mzML	M94_I02	287210.929	12935.636	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep1 Isolate_3 B Rerun.mzML	M94_I03	154999.899	5773.293	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep2 Isolate_3.mzML	M94_I03	313493.999	9244.898	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep3 Isolate_3.mzML	M94_I03	312914.829	5583.617	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep1 Isolate_4 B Rerun.mzML	M94_I04	286878.083	6506.781	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep2 Isolate_4.mzML	M94_I04	213738.407	9292.037	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep3 Isolate_4.mzML	M94_I04	412524.824	12255.616	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep1 Isolate_5 B Rerun.mzML	M94_I05	343381.402	9113.072	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep2 Isolate_5.mzML	M94_I05	225856.844	9664.944	
pos	tyrosine	C9H11NO3	181.07389320	10.62	WoM	140711 M94 Rep3 Isolate_5.mzML	M94_I05	300106.615	8890.2	
