	rt (min)		(+)	(-)	neutral mass	formula	name		area	polarity	group	group
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_C_2		pos	Min_C	Min_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_C_3		pos	Min_C	Min_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_C_4		pos	Min_C	Min_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_S_1		pos	Min_S	Min_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_S_2		pos	Min_S	Min_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_S_3		pos	Min_S	Min_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	Min_S_4		pos	Min_S	Min_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_C_1	245	pos	MEBM_C	MEBM_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_C_2	0	pos	MEBM_C	MEBM_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_C_3	0	pos	MEBM_C	MEBM_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_C_4	179	pos	MEBM_C	MEBM_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_S_1	1972	pos	MEBM_S	MEBM_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_S_2	1415	pos	MEBM_S	MEBM_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_S_3	3115	pos	MEBM_S	MEBM_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	MEBM_S_4	1690	pos	MEBM_S	MEBM_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_C_1	228217	pos	YE_C	YE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_C_2	194969	pos	YE_C	YE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_C_3	217006	pos	YE_C	YE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_C_4	249819	pos	YE_C	YE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_S_1	3112	pos	YE_S	YE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_S_2	3959	pos	YE_S	YE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_S_3	1540	pos	YE_S	YE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	YE_S_4	3305	pos	YE_S	YE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_C_1	132742	pos	SE_C	SE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_C_2	133616	pos	SE_C	SE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_C_3	152978	pos	SE_C	SE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_C_4	152661	pos	SE_C	SE_Ctr
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_S_1	13314	pos	SE_S	SE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_S_2	13363	pos	SE_S	SE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_S_3	2149	pos	SE_S	SE_Syn
9	6.78	0.03	298.0971		297.0898	C11H15N5O3S	Methylthioadenosine	SE_S_4	3009	pos	SE_S	SE_Syn
10	6.79	0.03	348.2752	173.1174				Min_C_1	3792	both	Min_C	Min_Ctr
10	6.79	0.03	348.2752	173.1174				Min_C_2	4058	both	Min_C	Min_Ctr
10	6.79	0.03	348.2752	173.1174				Min_C_3	4441	both	Min_C	Min_Ctr
10	6.79	0.03	348.2752	173.1174				Min_C_4	3790	both	Min_C	Min_Ctr
10	6.79	0.03	348.2752	173.1174				Min_S_1	9621	both	Min_S	Min_Syn
10	6.79	0.03	348.2752	173.1174				Min_S_2	10260	both	Min_S	Min_Syn
10	6.79	0.03	348.2752	173.1174				Min_S_3	10686	both	Min_S	Min_Syn
10	6.79	0.03	348.2752	173.1174				Min_S_4	20840	both	Min_S	Min_Syn
10	6.79	0.03	348.2752	173.1174				MEBM_C_1	2901	both	MEBM_C	MEBM_Ctr
10	6.79	0.03	348.2752	173.1174				MEBM_C_2	6027	both	MEBM_C	MEBM_Ctr
10	6.79	0.03	348.2752	173.1174				MEBM_C_3	3492	both	MEBM_C	MEBM_Ctr
10	6.79	0.03	348.2752	173.1174				MEBM_C_4	3659	both	MEBM_C	MEBM_Ctr
10	6.79	0.03	348.2752	173.1174				MEBM_S_1	7092	both	MEBM_S	MEBM_Syn
10	6.79	0.03	348.2752	173.1174				MEBM_S_2	7677	both	MEBM_S	MEBM_Syn
10	6.79	0.03	348.2752	173.1174				MEBM_S_3	5554	both	MEBM_S	MEBM_Syn
10	6.79	0.03	348.2752	173.1174				MEBM_S_4	5160	both	MEBM_S	MEBM_Syn
10	6.79	0.03	348.2752	173.1174				YE_C_1	2209	both	YE_C	YE_Ctr
10	6.79	0.03	348.2752	173.1174				YE_C_2	1481	both	YE_C	YE_Ctr
10	6.79	0.03	348.2752	173.1174				YE_C_3	4102	both	YE_C	YE_Ctr
10	6.79	0.03	348.2752	173.1174				YE_C_4	3422	both	YE_C	YE_Ctr
10	6.79	0.03	348.2752	173.1174				YE_S_1	4685	both	YE_S	YE_Syn
10	6.79	0.03	348.2752	173.1174				YE_S_2	6320	both	YE_S	YE_Syn
10	6.79	0.03	348.2752	173.1174				YE_S_3	3316	both	YE_S	YE_Syn
10	6.79	0.03	348.2752	173.1174				YE_S_4	7796	both	YE_S	YE_Syn
10	6.79	0.03	348.2752	173.1174				SE_C_1	4337	both	SE_C	SE_Ctr
10	6.79	0.03	348.2752	173.1174				SE_C_2	3599	both	SE_C	SE_Ctr
10	6.79	0.03	348.2752	173.1174				SE_C_3	3467	both	SE_C	SE_Ctr
10	6.79	0.03	348.2752	173.1174				SE_C_4	5894	both	SE_C	SE_Ctr
10	6.79	0.03	348.2752	173.1174				SE_S_1	162651	both	SE_S	SE_Syn
10	6.79	0.03	348.2752	173.1174				SE_S_2	163317	both	SE_S	SE_Syn
10	6.79	0.03	348.2752	173.1174				SE_S_3	124072	both	SE_S	SE_Syn
10	6.79	0.03	348.2752	173.1174				SE_S_4	162811	both	SE_S	SE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_C_1	8702	pos	Min_C	Min_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_C_2	5814	pos	Min_C	Min_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_C_3	8874	pos	Min_C	Min_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_C_4	10703	pos	Min_C	Min_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_S_1	11708	pos	Min_S	Min_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_S_2	9373	pos	Min_S	Min_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_S_3	7241	pos	Min_S	Min_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	Min_S_4	6580	pos	Min_S	Min_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_C_1	2339767	pos	MEBM_C	MEBM_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_C_2	2540290	pos	MEBM_C	MEBM_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_C_3	2234465	pos	MEBM_C	MEBM_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_C_4	2451358	pos	MEBM_C	MEBM_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_S_1	1740040	pos	MEBM_S	MEBM_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_S_2	1677754	pos	MEBM_S	MEBM_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_S_3	1582851	pos	MEBM_S	MEBM_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	MEBM_S_4	1476716	pos	MEBM_S	MEBM_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_C_1	1048476	pos	YE_C	YE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_C_2	851588	pos	YE_C	YE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_C_3	926704	pos	YE_C	YE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_C_4	993637	pos	YE_C	YE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_S_1	66111	pos	YE_S	YE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_S_2	76840	pos	YE_S	YE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_S_3	45813	pos	YE_S	YE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	YE_S_4	36531	pos	YE_S	YE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_C_1	270686	pos	SE_C	SE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_C_2	205359	pos	SE_C	SE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_C_3	244064	pos	SE_C	SE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_C_4	225629	pos	SE_C	SE_Ctr
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_S_1	50448	pos	SE_S	SE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_S_2	54270	pos	SE_S	SE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_S_3	24479	pos	SE_S	SE_Syn
11	6.26	0.03	123.0553		122.048	C6H6N2O	Nicotinamide	SE_S_4	31205	pos	SE_S	SE_Syn
12	6.34	0.17	131.0814					Min_C_1	125	pos	Min_C	Min_Ctr
12	6.34	0.17	131.0814					Min_C_2	0	pos	Min_C	Min_Ctr
12	6.34	0.17	131.0814					Min_C_3	0	pos	Min_C	Min_Ctr
12	6.34	0.17	131.0814					Min_C_4	270	pos	Min_C	Min_Ctr
12	6.34	0.17	131.0814					Min_S_1	41521	pos	Min_S	Min_Syn
12	6.34	0.17	131.0814					Min_S_2	54772	pos	Min_S	Min_Syn
12	6.34	0.17	131.0814					Min_S_3	65431	pos	Min_S	Min_Syn
12	6.34	0.17	131.0814					Min_S_4	94524	pos	Min_S	Min_Syn
12	6.34	0.17	131.0814					MEBM_C_1		pos	MEBM_C	MEBM_Ctr
12	6.34	0.17	131.0814					MEBM_C_2		pos	MEBM_C	MEBM_Ctr
12	6.34	0.17	131.0814					MEBM_C_3		pos	MEBM_C	MEBM_Ctr
12	6.34	0.17	131.0814					MEBM_C_4		pos	MEBM_C	MEBM_Ctr
12	6.34	0.17	131.0814					MEBM_S_1		pos	MEBM_S	MEBM_Syn
12	6.34	0.17	131.0814					MEBM_S_2		pos	MEBM_S	MEBM_Syn
12	6.34	0.17	131.0814					MEBM_S_3		pos	MEBM_S	MEBM_Syn
12	6.34	0.17	131.0814					MEBM_S_4		pos	MEBM_S	MEBM_Syn
12	6.34	0.17	131.0814					YE_C_1		pos	YE_C	YE_Ctr
12	6.34	0.17	131.0814					YE_C_2		pos	YE_C	YE_Ctr
12	6.34	0.17	131.0814					YE_C_3		pos	YE_C	YE_Ctr
12	6.34	0.17	131.0814					YE_C_4		pos	YE_C	YE_Ctr
12	6.34	0.17	131.0814					YE_S_1		pos	YE_S	YE_Syn
12	6.34	0.17	131.0814					YE_S_2		pos	YE_S	YE_Syn
12	6.34	0.17	131.0814					YE_S_3		pos	YE_S	YE_Syn
12	6.34	0.17	131.0814					YE_S_4		pos	YE_S	YE_Syn
12	6.34	0.17	131.0814					SE_C_1	14651	pos	SE_C	SE_Ctr
12	6.34	0.17	131.0814					SE_C_2	9364	pos	SE_C	SE_Ctr
12	6.34	0.17	131.0814					SE_C_3	14872	pos	SE_C	SE_Ctr
12	6.34	0.17	131.0814					SE_C_4	16206	pos	SE_C	SE_Ctr
12	6.34	0.17	131.0814					SE_S_1	37481	pos	SE_S	SE_Syn
12	6.34	0.17	131.0814					SE_S_2	30397	pos	SE_S	SE_Syn
12	6.34	0.17	131.0814					SE_S_3	31233	pos	SE_S	SE_Syn
12	6.34	0.17	131.0814					SE_S_4	25419	pos	SE_S	SE_Syn
13	6.82	0.03		295.1397				Min_C_1		neg	Min_C	Min_Ctr
13	6.82	0.03		295.1397				Min_C_2		neg	Min_C	Min_Ctr
13	6.82	0.03		295.1397				Min_C_3		neg	Min_C	Min_Ctr
13	6.82	0.03		295.1397				Min_C_4		neg	Min_C	Min_Ctr
13	6.82	0.03		295.1397				Min_S_1		neg	Min_S	Min_Syn
13	6.82	0.03		295.1397				Min_S_2		neg	Min_S	Min_Syn
13	6.82	0.03		295.1397				Min_S_3		neg	Min_S	Min_Syn
13	6.82	0.03		295.1397				Min_S_4		neg	Min_S	Min_Syn
13	6.82	0.03		295.1397				MEBM_C_1		neg	MEBM_C	MEBM_Ctr
13	6.82	0.03		295.1397				MEBM_C_2		neg	MEBM_C	MEBM_Ctr
13	6.82	0.03		295.1397				MEBM_C_3		neg	MEBM_C	MEBM_Ctr
13	6.82	0.03		295.1397				MEBM_C_4		neg	MEBM_C	MEBM_Ctr
13	6.82	0.03		295.1397				MEBM_S_1		neg	MEBM_S	MEBM_Syn
13	6.82	0.03		295.1397				MEBM_S_2		neg	MEBM_S	MEBM_Syn
13	6.82	0.03		295.1397				MEBM_S_3		neg	MEBM_S	MEBM_Syn
13	6.82	0.03		295.1397				MEBM_S_4		neg	MEBM_S	MEBM_Syn
13	6.82	0.03		295.1397				YE_C_1	254652	neg	YE_C	YE_Ctr
13	6.82	0.03		295.1397				YE_C_2	220154	neg	YE_C	YE_Ctr
13	6.82	0.03		295.1397				YE_C_3	232288	neg	YE_C	YE_Ctr
13	6.82	0.03		295.1397				YE_C_4	248570	neg	YE_C	YE_Ctr
13	6.82	0.03		295.1397				YE_S_1	174561	neg	YE_S	YE_Syn
13	6.82	0.03		295.1397				YE_S_2	173891	neg	YE_S	YE_Syn
13	6.82	0.03		295.1397				YE_S_3	194732	neg	YE_S	YE_Syn
13	6.82	0.03		295.1397				YE_S_4	232672	neg	YE_S	YE_Syn
13	6.82	0.03		295.1397				SE_C_1		neg	SE_C	SE_Ctr
13	6.82	0.03		295.1397				SE_C_2		neg	SE_C	SE_Ctr
13	6.82	0.03		295.1397				SE_C_3		neg	SE_C	SE_Ctr
13	6.82	0.03		295.1397				SE_C_4		neg	SE_C	SE_Ctr
13	6.82	0.03		295.1397				SE_S_1		neg	SE_S	SE_Syn
13	6.82	0.03		295.1397				SE_S_2		neg	SE_S	SE_Syn
13	6.82	0.03		295.1397				SE_S_3		neg	SE_S	SE_Syn
13	6.82	0.03		295.1397				SE_S_4		neg	SE_S	SE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_C_1		pos	Min_C	Min_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_C_2		pos	Min_C	Min_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_C_3		pos	Min_C	Min_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_C_4		pos	Min_C	Min_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_S_1		pos	Min_S	Min_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_S_2		pos	Min_S	Min_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_S_3		pos	Min_S	Min_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	Min_S_4		pos	Min_S	Min_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_C_1		pos	MEBM_C	MEBM_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_C_2		pos	MEBM_C	MEBM_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_C_3		pos	MEBM_C	MEBM_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_C_4		pos	MEBM_C	MEBM_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_S_1		pos	MEBM_S	MEBM_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_S_2		pos	MEBM_S	MEBM_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_S_3		pos	MEBM_S	MEBM_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	MEBM_S_4		pos	MEBM_S	MEBM_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_C_1	4653	pos	YE_C	YE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_C_2	3123	pos	YE_C	YE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_C_3	4300	pos	YE_C	YE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_C_4	4088	pos	YE_C	YE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_S_1	534429	pos	YE_S	YE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_S_2	515459	pos	YE_S	YE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_S_3	553370	pos	YE_S	YE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	YE_S_4	751666	pos	YE_S	YE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_C_1	1491	pos	SE_C	SE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_C_2	1188	pos	SE_C	SE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_C_3	649	pos	SE_C	SE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_C_4	1763	pos	SE_C	SE_Ctr
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_S_1	25078	pos	SE_S	SE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_S_2	19836	pos	SE_S	SE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_S_3	22625	pos	SE_S	SE_Syn
14	6.38	0.42	115.0871			C7H12N2O2	(N-acetylornithine – H2O)	SE_S_4	20149	pos	SE_S	SE_Syn
15	6.88	0.03		163.0255				Min_C_1		neg	Min_C	Min_Ctr
15	6.88	0.03		163.0255				Min_C_2		neg	Min_C	Min_Ctr
15	6.88	0.03		163.0255				Min_C_3		neg	Min_C	Min_Ctr
15	6.88	0.03		163.0255				Min_C_4		neg	Min_C	Min_Ctr
15	6.88	0.03		163.0255				Min_S_1		neg	Min_S	Min_Syn
15	6.88	0.03		163.0255				Min_S_2		neg	Min_S	Min_Syn
15	6.88	0.03		163.0255				Min_S_3		neg	Min_S	Min_Syn
15	6.88	0.03		163.0255				Min_S_4		neg	Min_S	Min_Syn
15	6.88	0.03		163.0255				MEBM_C_1	0	neg	MEBM_C	MEBM_Ctr
15	6.88	0.03		163.0255				MEBM_C_2	0	neg	MEBM_C	MEBM_Ctr
15	6.88	0.03		163.0255				MEBM_C_3	0	neg	MEBM_C	MEBM_Ctr
15	6.88	0.03		163.0255				MEBM_C_4	0	neg	MEBM_C	MEBM_Ctr
15	6.88	0.03		163.0255				MEBM_S_1	25873	neg	MEBM_S	MEBM_Syn
15	6.88	0.03		163.0255				MEBM_S_2	25974	neg	MEBM_S	MEBM_Syn
15	6.88	0.03		163.0255				MEBM_S_3	21161	neg	MEBM_S	MEBM_Syn
15	6.88	0.03		163.0255				MEBM_S_4	26383	neg	MEBM_S	MEBM_Syn
15	6.88	0.03		163.0255				YE_C_1		neg	YE_C	YE_Ctr
15	6.88	0.03		163.0255				YE_C_2		neg	YE_C	YE_Ctr
15	6.88	0.03		163.0255				YE_C_3		neg	YE_C	YE_Ctr
15	6.88	0.03		163.0255				YE_C_4		neg	YE_C	YE_Ctr
15	6.88	0.03		163.0255				YE_S_1		neg	YE_S	YE_Syn
15	6.88	0.03		163.0255				YE_S_2		neg	YE_S	YE_Syn
15	6.88	0.03		163.0255				YE_S_3		neg	YE_S	YE_Syn
15	6.88	0.03		163.0255				YE_S_4		neg	YE_S	YE_Syn
15	6.88	0.03		163.0255				SE_C_1		neg	SE_C	SE_Ctr
15	6.88	0.03		163.0255				SE_C_2		neg	SE_C	SE_Ctr
15	6.88	0.03		163.0255				SE_C_3		neg	SE_C	SE_Ctr
15	6.88	0.03		163.0255				SE_C_4		neg	SE_C	SE_Ctr
15	6.88	0.03		163.0255				SE_S_1		neg	SE_S	SE_Syn
15	6.88	0.03		163.0255				SE_S_2		neg	SE_S	SE_Syn
15	6.88	0.03		163.0255				SE_S_3		neg	SE_S	SE_Syn
15	6.88	0.03		163.0255				SE_S_4		neg	SE_S	SE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_C_1		both	Min_C	Min_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_C_2		both	Min_C	Min_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_C_3		both	Min_C	Min_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_C_4		both	Min_C	Min_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_S_1		both	Min_S	Min_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_S_2		both	Min_S	Min_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_S_3		both	Min_S	Min_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	Min_S_4		both	Min_S	Min_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_C_1	2399153	both	MEBM_C	MEBM_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_C_2	1664351	both	MEBM_C	MEBM_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_C_3	1835856	both	MEBM_C	MEBM_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_C_4	1478730	both	MEBM_C	MEBM_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_S_1	1669318	both	MEBM_S	MEBM_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_S_2	2064821	both	MEBM_S	MEBM_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_S_3	1961024	both	MEBM_S	MEBM_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	MEBM_S_4	1470130	both	MEBM_S	MEBM_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_C_1		both	YE_C	YE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_C_2		both	YE_C	YE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_C_3		both	YE_C	YE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_C_4		both	YE_C	YE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_S_1		both	YE_S	YE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_S_2		both	YE_S	YE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_S_3		both	YE_S	YE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	YE_S_4		both	YE_S	YE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_C_1		both	SE_C	SE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_C_2		both	SE_C	SE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_C_3		both	SE_C	SE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_C_4		both	SE_C	SE_Ctr
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_S_1		both	SE_S	SE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_S_2		both	SE_S	SE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_S_3		both	SE_S	SE_Syn
16	7.02	0.16	355.0633	353.0485	354.0559	C19H14O5S	Phenol red	SE_S_4		both	SE_S	SE_Syn
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_C_1		both	Min_C	Min_Ctr
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_C_2		both	Min_C	Min_Ctr
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_C_3		both	Min_C	Min_Ctr
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_C_4		both	Min_C	Min_Ctr
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_S_1		both	Min_S	Min_Syn
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_S_2		both	Min_S	Min_Syn
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_S_3		both	Min_S	Min_Syn
17	6.98	0.03	195.0248	111.0207	112.028	C4H4N2O2	Uracil	Min_S_4		both	Min_S	Min_Syn
